sttash_website_live,cibil_scorelist,id,customer_id,loan_id,reasoncode1,reasoncode2,score,scorecardname,scorecardversion,scoredate,scorename,exclusioncode1,exclusioncode2,exclusioncode3,exclusioncode4,exclusioncode5,exclusioncode6,exclusioncode7,exclusioncode8,exclusioncode9,exclusioncode10,reasoncode3,reasoncode4,reasoncode5,scoreerrorcode,score_version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,cibil_scrub_data,id,segment,version,memberreference,enquirymemberid,subjectreturncode,enquirycontrolnumber,create_date,dateprocessed,timeprocessed,name,dateofbirth,gender,id_type,id_number,issue_date,expiration_date,enr_enq_id,telephone,tel_extn,tel_type,enr_enq_pt,email_id,account_type_empseg,datereported_employment,occupation_code,income,net_gross_indicator,monthly_annual_indicator,dateofentry_errorcode_em,errorcode_em,date_cibilremarkscode_em,cibilremarkscode_em,disputeremarkscode_em,disputeremarkscode1_em,disputeremarkscode2_em,acct_number,scorename,scorecardname,scorecardversion,scoredate,score,exclusioncode1,exclusioncode2,exclusioncode3,exclusioncode4,exclusioncode5,exclusioncode6,exclusioncode7,exclusioncode8,exclusioncode9,exclusioncode10,reasoncode1,reasoncode2,reasoncode3,reasoncode4,reasoncode5,errorcode,address,statecode,pincode,address_cat,res_code,datereported_address,membershortname,enr_enq_pa,reportingmembershortname,accountnumber,accounttype,ownershipindicator,dateopeneddisbursed,dateoflastpayment,dateclosed,datereported_trades,highcreditsanctionedamount,currentbalance,amountoverdue,paymt_hst_01,paymt_hst_02,paymt_hst_03,paymt_hst_04,paymt_hst_05,paymt_hst_06,paymt_hst_07,paymt_hst_08,paymt_hst_09,paymt_hst_10,paymt_hst_11,paymt_hst_12,paymt_hst_13,paymt_hst_14,paymt_hst_15,paymt_hst_16,paymt_hst_17,paymt_hst_18,paymt_hst_19,paymt_hst_20,paymt_hst_21,paymt_hst_22,paymt_hst_23,paymt_hst_24,paymt_hst_25,paymt_hst_26,paymt_hst_27,paymt_hst_28,paymt_hst_29,paymt_hst_30,paymt_hst_31,paymt_hst_32,paymt_hst_33,paymt_hst_34,paymt_hst_35,paymt_hst_36,pay_hist_start_date,pay_hist_end_date,suit_filed_status,credit_facility_status,collateral_type,collateral_value,credit_limit,cash_limit,roi,tenure,emi_amt,writeoff_amt_tot,writeoff_amt_prin,settlement_amt,paymt_freq,actual_paymt_amt,dateofentry_errorcode_tl,errorcode_tl,date_cibilremarkscode_tl,cibilremarkscode_tl,disputeremarkscode_tl,disputeremarkscode1_tl,disputeremarkscode2_tl,dateofenquiry,enquiringmembershortname,enquirypurpose,enquiryamount,disputeremarksline1,disputeremarksline2,disputeremarksline3,disputeremarksline4,disputeremarksline5,disputeremarksline6,is_moved
sttash_website_live,collection_comment_data,id,customer_id,comment_id,collection_status,callback_date,ptp_date,ptp_amount,collected_amount,waiver_amount,attachement,create_date,add_user_id,pod_number,dis_head,dis_body,dis_sub,comment,ticket_assign_to,stop_calling_date,delay_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,collection_disposition,id,head_id,disposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,collection_disposition_header,id,header,status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,collection_due_date,id,customer_id,due_date,update_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,collection_status,id,name,status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,collection_sub_disposition,id,head_id,disp_id,sub_disposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,collection_view,id,customer_id,customer_name,loan_ids,fullerton_id,emiamount,pan_number,aadhar_number,aadhar_name,dob,city_name,city_id,address,pincode,designation,company_name,permannet_address,office_address,office_pin,salary,salary_date,reference1,reference2,office_email,bank_name,no_of_loan,disbursed_amount,principal_overdue,interest_overdue,total_emi_amount_overdue,total_par,cbc,lpp,charge,total_overdue_amount,due_date,daynum,ageing,next_emi_date,emi_status,collection_status,status,bounce_reason,cl_lead_assign_id,agent_name,fos_agent,ptp_date,product_code,product_type,level,assigned_level,utm_source,create_date,update_date,ocpc,is_ocpc,risk_seg,index,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,company_entity,id,company_name,created_date,xirr,perc_with_akara,is_colender,utility_code,website,mandate_type_id,is_presented,sponsor_bank_code,company_full_name,officer_name,officer_other_details,officer1_name,officer1_other_details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,equifax_account_summary,account_summary_id,customer_id,loan_id,no_of_accounts,no_of_active_accounts,no_of_write_offs,total_past_due,most_severe_status_with_in_24months,single_highest_credit,single_highest_sanction_amount,total_high_credit,average_open_balance,single_highest_balance,no_of_past_due_accounts,no_of_zero_balance_accounts,recent_account,oldest_account,total_balance_amount,total_sanction_amount,total_credit_limit,total_monthly_payment_amount,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,equifax_api_request_inquiry,api_request_inquiry_id,customer_id,loan_id,customer_code,client_id,customer_reference_field,report_order_number,product_code,success_code,date,time,hit_code,inquiry_purpose,first_name,address,state,postal,date_of_birth,pan_id,mobile_phone,error_code,error_msg,score_name,score_value,income_risk_name,income_risk_model,emi_name,estimated_emi,san_amt_bor_act,san_amt_est_emi,san_amt_non_est_emi,san_amt_non_bor_act,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,equifax_enquiries,enquiries_id,customer_id,loan_id,institution,date,time,request_purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,error_codes,id,code,description,group_name,old_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,icici_raw_data,id,customer_id,loan_id,api_name,url,data,headers,response,create_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,installment_fip,id,entity_id,customer_id,loan_id,inst_number,inst_amount,inst_principal,inst_interest,inst_fee,inst_discount,received_principal,received_interest,received_fee,amount_outstanding_interest,amount_outstanding_principal,received_extra_charges,inst_date,create_date,last_paying_date,starting_balance,ending_balance,days_past_due,days_past_due_tolerance,emi_status_id,foreclose_status,foreclose_date,update_date,add_user_id,update_user_id,inst_status,is_delete,customer_facing,amort_adjusment,payment_id,colender_transfer,cashback,version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,installment_payment_fip,id,loan_id,customer_id,inst_id,inst_number,code_payment_type,amount_payment,payment_status,payment_date,payment_pairing_date,payment_updated,payment_channel,payment_id,is_fullerton_updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,installment_payment_pif,id,loan_id,customer_id,inst_id,inst_number,code_payment_type,amount_payment,payment_status,payment_date,payment_pairing_date,payment_updated,payment_channel,payment_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,installment_pif,id,entity_id,customer_id,loan_id,inst_number,inst_amount,inst_principal,inst_interest,inst_fee,inst_discount,received_principal,received_interest,received_fee,amount_outstanding_interest,amount_outstanding_principal,received_extra_charges,inst_date,create_date,last_paying_date,starting_balance,ending_balance,days_past_due,days_past_due_tolerance,emi_status_id,foreclose_status,foreclose_date,update_date,add_user_id,update_user_id,inst_status,is_delete,customer_facing,amort_adjusment,payment_id,cashback,version,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,insurance_application,id,uid,product_id,customer_id,lead_id,status,payment_status,remarks,created_at,updated_at,created_by,updated_by,partner_api_status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,insurance_lead,id,uid,product_id,customer_id,utm_source,utm_medium,utm_campaign,is_eligible,is_registered,created_at,updated_at,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,insurance_payments,id,order_id,payment_provider,customer_id,reference_id,mode,status,amount,created_at,updated_at,session_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,loan_disbursed_modes,id,customer_id,loan_id,company,disbursal_mode,amount,create_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,loc_bureau_new_checks,id,customer_id,loan_id,old_bureau_score,latest_bureau_score,higest_sec_amount_bureau,overdue_bureau,dpd_bureau,ever_dpd_bureau,overdue_stashfin,dpd_stashfin,ever_dpd_stashfin,approval_status,new_approval_status,remark,new_remark,dpd_bureau_2_months,dpd_bureau_6_months,dpd_bureau_12_months,credit_card_dpd_bureau,dpd_characters_bureau_count,suit_filed_conds_count,credit_card_utilization,written_off_count,is_multi_bureau,create_date,req,repeat_model_decile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,loc_customers,id,customer_id,loc_limit,used_loc,max_tenure,rate_of_interest,processing_fees_rate,transaction_fee_rate,transaction_fee_rate_non_fcp,processing_fees_rate_bank,emi_date,create_date,update_date,admin_id,status,can_reload_card,max_withdrawable_amount,minimum_request_amount,request_amount_increment_step,salary,ownership_type,company_category,requested_amount,requested_tenure,other_fees,loc_mandatory_approved_amount,loc_enabled_date,voucher_assigned,bureau_score,dbr,max_loc_limit,max_loc_tenure,max_loc_roi,address_pop_check,pending_transfer,income_multiplier,imps_capping_per_day,disable_reason_code,bureau,credit_shield,min_tenure,max_eligible_limit,old_loc_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,loc_errors,id,customer_id,loan_id,error_code,error,status,create_date,disbursed,colender_disbursal_on,admin_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,m2p_customers,id,customer_id,entityid,entitytype,businessid,businesstype,kitno,title,firstname,middlename,lastname,gender,specialdate,contactno,emailaddress,address,address2,city,state,country,pincode,idtype,idnumber,countryofissue,creditlimit,pendingfundtransfer,balance,balanceoncard,totalfundtransfered,lockstatus,can_customer_unlock,customer_otp_verified,otp,otp_time,lasttransactionsrefreshed,create_time,update_time,error,registeredtom2p,registeredtime,status,addedby,updatedby,allow_fund_transfer,vendor_code,ecom_allowed,pos_allowed,contactless_allowed,atm_allowed,ekycrefno,kycstatus,kycvaliddate,disabled_for_m2p_sbm,okyc_date,okyc_registration_date,pan_validation,sbm_old_customer,okyc_link_sent,manual_kyc_link,document_upload,source,document_upload_date,kycstatus_date,plastic_code,name_on_card,ckyc_downloaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,m2p_transactions,id,entityid,kitno,amount,balance,transactiontype,type,time,txref,businessid,beneficiaryname,beneficiarytype,beneficiaryid,description,otherpartyname,otherpartyid,txnorigin,transactionstatus,status,yourwallet,beneficiarywallet,externaltransactionid,created_date,update_date,deleted,retrivalreferenceno,authcode,mcc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,oauth_tokens,id,token,create_time,update_time,user_id,published,device_id,source,exception,is_reverse_otp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,overall_payment,id,customer_id,loan_id,amt_payment,received_date,cheque_number,urm_no,payment_channel,transaction_id,ref_no,utr_no,neft_bank,presentation_status,bounce_reason,presentation_date,create_date,extra_amount,extra_amount_pif,remarks,add_user_id,update_user_id,is_delete,is_refund,update_date,transaction_commit_status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,pan_validation,id,customer_id,pan_number,pan_status,is_duplicate,is_dob_matched,is_name_matched,aadhaar_seeding_status,last_update_date,create_date,is_active,update_date,request_row_id,vendor_code,name_on_card,first_name,middle_name,last_name,is_name_on_card_matched,dob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,payment_mode,id,mode,status,sr_no,is_sms_sent,payment_from_customer,western_payment_id,bank_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,pcr_subscription_plans,id,duration,description,amount,discount_price,status,is_active,create_date,update_date,days,is_rejected,customer_grid_mapping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,penalty_details,id,customer_id,loan_id,instalment_id,instalment_number,penalty_amount,penalty_date,penalty_received,penalty_received_date,outstanding_penalty,is_paid,panalty_type_id,payment_id,foreclose_status,status,create_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,penalty_details_pif,id,customer_id,loan_id,instalment_id,instalment_number,penalty_amount,penalty_date,penalty_received,penalty_received_date,outstanding_penalty,is_paid,panalty_type_id,payment_id,foreclose_status,status,create_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,penalty_type,id,penalty_type,status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,perfios_account_transactions,id,customer_id,loan_id,perfios_account_id,date,chqno,narration,amount,category,balance,perfios_count_id,second_category,remark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,perfios_accounts,id,customer_id,loan_id,bank,instid,accountno,accounttype,perfios_count_id,ifsc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_bill_detail,id,customer_id,loan_id,approved_amount,bill_amount,processing_fee,credit_shield_fee,cgst,igst,sgst,gst,upfront,bill_date,paid_amount,outstanding_amount,emi_paid,tenure,create_date,update_date,status,paid_status,processing_fees_rate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_city,id,state_id,city_name,status,pin_code,is_operational,is_elevate_operational,min_age,max_age,collection_state_id,elev8_highintrate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_collection_lead_assign,id,customer_id,cl_lead_assign_id,create_date,update_date,allocation_date,add_user_id,update_user_id,fos_id,agency_id,col_org_id,product_group,priority_type,bucket,region,open_contact_flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_comment,id,loan_id,customer_id,comment,status_type_id,status_id,lead_status_reason_id,section_id,create_date,update_date,add_user_id,update_user_id,status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_company_category,id,company_name,company_category,short_cat_name,status,is_army,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_customer_aadhaar_kyc,id,customer_id,transaction_id,url,payload,return_data,is_skipped,is_sms,is_video,status,add_user_id,create_date,update_date,is_xml_done,manual_kyc,processed_by,unable_kyc,manual_kyc_click_time,phone_matched,email_matched,okyc_type,retry_count,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_customer_address,id,user_id,address_id,house_flat_no,address_line_1,address_line_2,address,landmark,state_id,city_id,pin,ownership_type_id,occupied_since,office_area,occupied_since_month,create_date,update_date,status,is_address_verify,add_user_id,update_user_id,is_address_verify_lattlng,longitude,latitude,pickup_instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_customer_detail,id,first_name,middle_name,last_name,company_name,salary,salary_date,mode_of_salary,dob,age,gender,marital_status,father_name,pin_code,occupation,aadhar_name,profile_pic,profile_pic_status,create_date,update_date,is_otp_done,is_email_verify_done,is_perfios_on,upload_bank_statement,can_reapply,last_login,reject_date,outgoing_emi,status,otp,otp_time,referral_code,used_referral_code,add_user_id,source,manually_registered,loan_form_step,update_user_id,is_campaign,is_truecaller_verified,language,repeat_perfios_on,target_for_card,move_to_s3,gst_number,organization_id,firebase_reg_id,mothers_maiden_name,customer_rent,signature_status,whatsapp_status,whatsapp_resource_name,linkedin_status,unlinked,razor_id,number_in_cibil,ovd_id,bill_date,biometric_device,biometric,merchant_verify,metadata,crn,selfie_metadata,is_pan_rejected,appsflyer_id,pan_number,aadhar_number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_designation,id,designation,status,is_army,is_officer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_fip_detail,id,customer_id,loan_id,requested_amount,approved_amount,processing_transaction_fee,processing_fees_rate,pf_tf_gst,transaction_fee,transaction_fees_rate,tf_gst,upfront_interest,pcr_fee,credit_shield_fees,create_date,update_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_lead_status,id,status_type,count_pending,status,ext_status,alias,ls_state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_lead_status_reason,id,lead_status_id,status_type,status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_libr8_customers,id,customer_id,status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_loan,id,random_loan_id,customer_id,loan_status,lead_status,loan_creation_date,loan_approval_date,loan_disbursal_date,loan_closure_date,loan_amount,approved_amount,approved_tenure,approved_rate,approved_disbursal_date,approval_comment,approved_emi_start_date,rate_per_day,final_disbursed_amount,disbursal_amount,disbursal_mode,disbursal_loan_tenure,disbursal_loan_rate,processing_fees_rate,other_fees,other_calculate_gst,spdc_amount,loan_tenure,loan_rate,loan_reason_id,lead_assign_id,state_capture,rejected_by,approved_by,disbursed_by,closed_by,utm_source,original_utm_source,utm_medium,utm_term,utm_content,utm_campaign,device,browser,utm_url,origin,ip_address,create_date,update_date,status,add_user_id,update_user_id,auto_processing,loan_type,loan_processing_mode,first_approval_date,organization_id,product_code,loc_mandatory_loan,dmi_eligible,looking_for,incred_eligible,random_allotment,el_form,colender,fullerton_eligible,agent_code,extra_params,loc_request,advance_emi_total,advance_emi_tenure,colender_agreement,utm_source_changed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sttash_website_live,st_loan_status,id,status_type,role,loan_message,status,ls_state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
